ATCF,Name,rows,dat,Lat,Lon,MaxW,MinP,34NE,34SE,34SW,34NW,50NE,50SE,50SW,50NW,64NE,64SE,64SW,64NW,Rad
AL031857,UNNAMED,20,1857-09-24,32.5,-73.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031857,UNNAMED,20,1857-09-25,32.5,-73.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031857,UNNAMED,20,1857-09-26,32.5,-73.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-23,16.0,-54.7,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-24,16.0,-58.6,52.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-25,16.0,-65.7,62.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-26,16.2,-73.0,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-27,18.0,-80.6,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-28,20.6,-86.0,85.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-29,23.3,-91.8,57.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041857,UNNAMED,29,1857-09-30,26.0,-97.3,47.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011858,UNNAMED,1,1858-06-12,19.0,-85.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021858,UNNAMED,1,1858-08-05,45.0,-40.0,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031858,UNNAMED,16,1858-09-13,25.2,-84.6,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031858,UNNAMED,16,1858-09-14,27.5,-82.5,56.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031858,UNNAMED,16,1858-09-15,31.9,-77.8,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031858,UNNAMED,16,1858-09-16,40.5,-72.4,74.0,979.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031858,UNNAMED,16,1858-09-17,50.0,-67.0,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-16,18.4,-41.4,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-17,20.4,-43.5,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-18,23.9,-47.6,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-19,27.6,-52.9,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-20,32.6,-59.6,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-21,37.5,-63.5,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-22,41.5,-61.6,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-23,44.4,-54.9,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041858,UNNAMED,32,1858-09-24,46.1,-47.7,53.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051858,UNNAMED,14,1858-09-22,23.2,-74.0,53.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051858,UNNAMED,14,1858-09-23,28.5,-74.0,67.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051858,UNNAMED,14,1858-09-24,33.5,-73.8,77.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051858,UNNAMED,14,1858-09-25,35.9,-73.0,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061858,UNNAMED,22,1858-10-20,21.5,-73.6,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061858,UNNAMED,22,1858-10-21,22.4,-72.7,57.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061858,UNNAMED,22,1858-10-22,24.8,-70.8,67.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061858,UNNAMED,22,1858-10-23,28.9,-67.9,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061858,UNNAMED,22,1858-10-24,34.8,-63.3,87.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061858,UNNAMED,22,1858-10-25,40.5,-59.0,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061858,UNNAMED,22,1858-10-26,43.2,-56.0,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011859,UNNAMED,1,1859-07-01,21.5,-97.5,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021859,UNNAMED,12,1859-08-16,38.5,-67.0,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021859,UNNAMED,12,1859-08-17,40.4,-64.5,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021859,UNNAMED,12,1859-08-18,41.7,-59.7,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021859,UNNAMED,12,1859-08-19,42.0,-56.9,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031859,UNNAMED,6,1859-09-01,17.3,-59.7,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031859,UNNAMED,6,1859-09-02,17.4,-62.4,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031859,UNNAMED,6,1859-09-03,17.3,-65.4,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041859,UNNAMED,7,1859-09-12,38.2,-53.5,87.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041859,UNNAMED,7,1859-09-13,45.8,-46.2,73.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051859,UNNAMED,16,1859-09-14,28.0,-89.0,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051859,UNNAMED,16,1859-09-15,29.4,-88.7,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051859,UNNAMED,16,1859-09-16,32.6,-85.4,42.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051859,UNNAMED,16,1859-09-17,37.8,-75.8,55.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051859,UNNAMED,16,1859-09-18,41.9,-60.8,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061859,UNNAMED,20,1859-10-01,17.5,-75.4,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061859,UNNAMED,20,1859-10-02,19.6,-74.8,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061859,UNNAMED,20,1859-10-03,24.0,-73.5,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061859,UNNAMED,20,1859-10-04,29.8,-71.7,107.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061859,UNNAMED,20,1859-10-05,37.1,-68.9,110.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061859,UNNAMED,20,1859-10-06,42.6,-63.7,110.0,938.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071859,UNNAMED,11,1859-10-15,25.1,-75.1,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071859,UNNAMED,11,1859-10-16,25.4,-76.4,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071859,UNNAMED,11,1859-10-17,26.4,-80.0,54.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071859,UNNAMED,11,1859-10-18,27.2,-81.8,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081859,UNNAMED,24,1859-10-23,20.2,-93.3,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081859,UNNAMED,24,1859-10-24,20.5,-93.2,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081859,UNNAMED,24,1859-10-25,21.1,-93.0,52.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081859,UNNAMED,24,1859-10-26,21.9,-92.5,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081859,UNNAMED,24,1859-10-27,23.6,-90.3,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081859,UNNAMED,24,1859-10-28,27.3,-83.5,77.5,989.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081859,UNNAMED,24,1859-10-29,31.6,-69.5,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-07,27.9,-84.1,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-08,27.7,-85.1,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-09,27.4,-87.2,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-10,27.5,-89.2,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-11,28.8,-90.1,106.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-12,31.1,-87.3,65.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-13,31.7,-83.1,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-14,32.0,-79.1,47.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-15,32.6,-75.1,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011860,UNNAMED,35,1860-08-16,33.3,-72.0,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021860,UNNAMED,12,1860-08-23,28.2,-77.1,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021860,UNNAMED,12,1860-08-24,31.0,-75.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021860,UNNAMED,12,1860-08-25,36.5,-71.6,85.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021860,UNNAMED,12,1860-08-26,40.9,-68.0,73.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041860,UNNAMED,23,1860-09-10,25.1,-83.8,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041860,UNNAMED,23,1860-09-11,25.2,-84.7,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041860,UNNAMED,23,1860-09-12,25.4,-86.3,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041860,UNNAMED,23,1860-09-13,26.1,-88.4,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041860,UNNAMED,23,1860-09-14,28.3,-89.7,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041860,UNNAMED,23,1860-09-15,30.6,-89.2,75.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041860,UNNAMED,23,1860-09-16,33.0,-88.0,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031860,UNNAMED,1,1860-09-11,40.0,-50.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051860,UNNAMED,16,1860-09-17,22.2,-66.1,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051860,UNNAMED,16,1860-09-18,23.4,-67.8,42.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051860,UNNAMED,16,1860-09-19,26.6,-70.1,57.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051860,UNNAMED,16,1860-09-20,31.9,-70.8,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051860,UNNAMED,16,1860-09-21,37.5,-69.3,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061860,UNNAMED,17,1860-09-29,22.4,-91.0,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061860,UNNAMED,17,1860-09-30,23.2,-91.4,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061860,UNNAMED,17,1860-10-01,25.6,-92.0,77.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061860,UNNAMED,17,1860-10-02,29.3,-91.4,84.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061860,UNNAMED,17,1860-10-03,33.5,-89.9,43.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071860,UNNAMED,18,1860-10-19,23.5,-70.6,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071860,UNNAMED,18,1860-10-20,24.1,-71.8,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071860,UNNAMED,18,1860-10-21,25.5,-73.0,77.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071860,UNNAMED,18,1860-10-22,28.8,-73.5,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071860,UNNAMED,18,1860-10-23,35.9,-68.9,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071860,UNNAMED,18,1860-10-24,41.5,-62.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-05,15.1,-58.5,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-06,16.1,-60.5,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-07,18.4,-63.5,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-08,21.6,-66.4,52.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-09,25.5,-68.6,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-10,29.0,-69.9,87.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-11,32.1,-69.8,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011861,UNNAMED,28,1861-07-12,36.0,-67.9,73.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021861,UNNAMED,18,1861-08-13,21.0,-71.5,43.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021861,UNNAMED,18,1861-08-14,22.6,-76.7,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021861,UNNAMED,18,1861-08-15,23.8,-81.0,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021861,UNNAMED,18,1861-08-16,25.2,-83.2,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021861,UNNAMED,18,1861-08-17,26.6,-85.0,53.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031861,UNNAMED,24,1861-08-24,34.4,-62.0,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031861,UNNAMED,24,1861-08-25,35.9,-61.3,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031861,UNNAMED,24,1861-08-26,38.2,-58.5,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031861,UNNAMED,24,1861-08-27,40.5,-53.4,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031861,UNNAMED,24,1861-08-28,42.1,-47.0,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031861,UNNAMED,24,1861-08-29,44.0,-40.8,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031861,UNNAMED,24,1861-08-30,47.7,-34.6,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041861,UNNAMED,1,1861-09-17,28.5,-50.0,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051861,UNNAMED,7,1861-09-27,33.8,-77.0,66.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051861,UNNAMED,7,1861-09-28,43.5,-70.0,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061861,UNNAMED,16,1861-10-05,20.0,-46.0,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061861,UNNAMED,16,1861-10-06,22.5,-48.5,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061861,UNNAMED,16,1861-10-07,26.7,-52.3,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061861,UNNAMED,16,1861-10-08,32.9,-53.5,57.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061861,UNNAMED,16,1861-10-09,37.9,-49.9,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071861,UNNAMED,1,1861-10-07,35.3,-75.3,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081861,UNNAMED,15,1861-11-01,27.8,-80.7,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081861,UNNAMED,15,1861-11-02,35.8,-75.8,66.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081861,UNNAMED,15,1861-11-03,41.7,-71.7,56.0,999.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011862,UNNAMED,12,1862-06-14,32.0,-75.6,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011862,UNNAMED,12,1862-06-15,33.1,-74.8,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011862,UNNAMED,12,1862-06-16,34.5,-73.5,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011862,UNNAMED,12,1862-06-17,36.0,-71.9,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021862,UNNAMED,13,1862-08-17,28.8,-71.5,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021862,UNNAMED,13,1862-08-18,32.0,-71.2,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021862,UNNAMED,13,1862-08-19,36.5,-67.6,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021862,UNNAMED,13,1862-08-20,41.9,-58.1,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-11,22.2,-56.0,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-12,22.7,-58.6,62.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-13,24.0,-63.4,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-14,25.8,-67.8,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-15,28.2,-70.7,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-16,31.0,-72.4,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-17,33.5,-73.0,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-18,37.5,-71.6,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-19,41.1,-65.0,87.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031862,UNNAMED,34,1862-09-20,42.5,-57.0,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041862,UNNAMED,1,1862-10-05,13.0,-61.0,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051862,UNNAMED,14,1862-10-13,33.0,-69.6,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051862,UNNAMED,14,1862-10-14,34.5,-69.5,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051862,UNNAMED,14,1862-10-15,37.9,-68.6,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051862,UNNAMED,14,1862-10-16,42.9,-65.5,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051862,UNNAMED,14,1862-10-17,45.5,-60.0,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061862,UNNAMED,14,1862-11-21,10.5,-79.5,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061862,UNNAMED,14,1862-11-22,10.5,-79.5,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061862,UNNAMED,14,1862-11-23,10.5,-79.5,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061862,UNNAMED,14,1862-11-24,10.5,-79.7,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061862,UNNAMED,14,1862-11-25,10.5,-80.0,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011863,UNNAMED,8,1863-08-07,37.7,-50.8,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011863,UNNAMED,8,1863-08-08,39.5,-49.6,80.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011863,UNNAMED,8,1863-08-09,41.5,-46.8,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021863,UNNAMED,8,1863-08-17,39.4,-58.5,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021863,UNNAMED,8,1863-08-18,40.9,-55.1,87.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021863,UNNAMED,8,1863-08-19,42.0,-49.4,73.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031863,UNNAMED,18,1863-08-18,26.5,-66.6,70.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031863,UNNAMED,18,1863-08-19,27.6,-68.4,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031863,UNNAMED,18,1863-08-20,31.3,-72.6,87.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031863,UNNAMED,18,1863-08-21,36.4,-72.1,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031863,UNNAMED,18,1863-08-22,42.0,-66.7,80.0,975.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031863,UNNAMED,18,1863-08-23,46.0,-61.7,60.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041863,UNNAMED,8,1863-08-26,29.5,-75.5,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041863,UNNAMED,8,1863-08-27,33.0,-74.7,90.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
